gender,race/ethnicity,parental level of education,lunch,test preparation course,math score,reading score,writing score
female,group C,high school,standard,completed,100,64,90
male,group B,some college,standard,completed,94,86,100
male,group D,high school,standard,completed,83,100,98
female,group E,associate's degree,standard,none,100,57,89
female,group C,high school,standard,completed,100,84,64
female,group C,some college,free/reduced,completed,82,69,82
female,group C,some high school,free/reduced,none,99,69,80
female,group E,high school,free/reduced,none,100,100,71
female,group D,high school,standard,none,100,100,33
female,group B,high school,free/reduced,completed,76,96,85
female,group B,high school,free/reduced,completed,100,67,61
male,group B,some high school,standard,completed,100,86,69
male,group B,master's degree,standard,none,100,76,65
male,group C,some high school,free/reduced,none,85,58,100
female,group E,associate's degree,free/reduced,none,100,93,100
female,group D,associate's degree,standard,none,78,70,92
male,group C,master's degree,free/reduced,completed,94,88,71
female,group D,some college,standard,none,79,89,63
female,group E,some high school,standard,none,95,78,100
male,group B,high school,free/reduced,none,92,92,70
female,group D,some college,standard,none,83,77,91
male,group E,high school,free/reduced,completed,59,77,100
male,group C,master's degree,standard,none,64,68,100
female,group C,associate's degree,standard,completed,100,79,87
male,group C,some high school,free/reduced,completed,40,100,99
male,group C,high school,free/reduced,completed,100,77,78
female,group D,some college,free/reduced,completed,100,63,98
female,group B,some high school,standard,completed,88,70,81
male,group D,associate's degree,standard,completed,82,80,96
male,group E,associate's degree,standard,completed,100,93,55
female,group C,associate's degree,standard,none,40,67,87
female,group C,associate's degree,standard,none,96,88,66
male,group A,some college,free/reduced,none,61,100,91
male,group C,associate's degree,standard,none,93,69,69
female,group A,some high school,standard,completed,100,50,99
female,group A,associate's degree,standard,completed,89,63,92
female,group A,some high school,free/reduced,completed,92,77,70
female,group E,some college,free/reduced,none,87,100,80
female,group A,associate's degree,standard,none,100,98,99
male,group C,master's degree,free/reduced,none,100,86,76
male,group A,high school,free/reduced,none,93,83,85
male,group C,master's degree,free/reduced,none,58,100,97
male,group A,bachelor's degree,standard,none,100,100,61
female,group C,some college,standard,completed,64,80,100
female,group C,some college,free/reduced,none,100,78,94
male,group B,high school,standard,none,100,100,96
male,group B,associate's degree,free/reduced,none,100,67,51
female,group E,some high school,standard,none,72,100,100
female,group C,master's degree,free/reduced,completed,98,59,85
male,group C,some college,standard,none,100,83,100
female,group C,some high school,standard,completed,72,89,80
female,group E,associate's degree,standard,none,100,73,79
male,group D,some college,standard,none,76,82,100
male,group E,high school,standard,completed,85,100,100
male,group B,associate's degree,standard,none,82,100,73
female,group E,associate's degree,standard,none,100,77,86
female,group D,some high school,standard,none,95,85,100
male,group E,some high school,standard,none,95,51,79
male,group E,high school,free/reduced,none,85,75,100
male,group C,master's degree,free/reduced,none,33,89,79
male,group C,high school,standard,completed,92,67,63
male,group D,master's degree,standard,none,77,69,100
female,group D,some college,standard,completed,81,49,100
male,group C,high school,standard,completed,92,70,100
female,group B,some high school,free/reduced,none,53,69,97
female,group C,associate's degree,standard,none,90,83,100
female,group D,master's degree,standard,none,80,66,100
male,group E,some college,free/reduced,none,96,100,100
male,group A,associate's degree,free/reduced,none,97,100,100
male,group C,associate's degree,standard,none,100,96,98
female,group E,associate's degree,free/reduced,none,54,63,78
female,group C,associate's degree,standard,none,71,90,100
male,group E,some college,standard,none,70,73,38
female,group C,high school,standard,none,94,94,100
female,group C,associate's degree,standard,completed,66,47,100
female,group E,bachelor's degree,free/reduced,none,99,82,79
female,group B,some high school,free/reduced,completed,75,60,53
female,group A,some high school,standard,completed,81,66,76
female,group C,some college,free/reduced,none,100,93,63
female,group E,master's degree,standard,completed,100,75,82
male,group A,associate's degree,standard,none,83,94,75
male,group D,high school,free/reduced,completed,53,83,96
male,group D,some high school,standard,none,100,95,71
male,group C,master's degree,free/reduced,none,98,100,100
male,group B,some high school,standard,none,100,87,68
female,group C,bachelor's degree,standard,completed,98,76,90
female,group E,high school,free/reduced,none,81,77,100
male,group D,some college,standard,none,90,77,100
female,group E,associate's degree,standard,none,85,93,87
female,group B,high school,free/reduced,none,100,51,100
male,group C,some high school,free/reduced,completed,67,100,72
female,group B,high school,standard,none,58,99,76
female,group C,high school,standard,completed,84,100,100
female,group C,bachelor's degree,standard,completed,88,87,100
female,group E,some college,free/reduced,none,100,76,97
female,group E,some college,standard,none,100,100,40
female,group A,high school,free/reduced,none,100,78,100
female,group B,associate's degree,free/reduced,none,87,99,93
female,group B,high school,free/reduced,completed,86,84,100
female,group A,associate's degree,free/reduced,none,75,96,94
male,group B,high school,standard,completed,63,100,100
male,group D,high school,standard,none,93,58,34
female,group E,bachelor's degree,standard,none,57,100,99
female,group D,associate's degree,standard,completed,94,79,75
female,group C,master's degree,standard,none,80,93,61
female,group C,some college,standard,completed,83,100,69
male,group B,bachelor's degree,standard,none,95,100,100
male,group C,some college,free/reduced,none,100,100,78
female,group D,some high school,free/reduced,completed,100,81,100
female,group E,some college,free/reduced,completed,72,59,100
female,group C,high school,standard,none,49,77,100
male,group B,bachelor's degree,standard,none,100,90,81
female,group C,some high school,standard,completed,82,94,100
male,group D,bachelor's degree,standard,completed,100,88,88
male,group D,some college,standard,none,93,98,91
female,group E,master's degree,standard,none,71,98,97
female,group D,some college,standard,completed,91,84,78
female,group D,high school,standard,none,95,77,100
male,group C,some college,standard,none,92,100,100
female,group D,associate's degree,free/reduced,none,95,78,81
male,group C,high school,free/reduced,completed,86,67,71
female,group C,high school,free/reduced,completed,68,97,100
female,group C,some college,free/reduced,none,96,100,82
female,group A,some high school,standard,none,100,87,92
female,group C,associate's degree,standard,completed,75,87,100
male,group C,high school,free/reduced,none,100,72,100
female,group C,some college,free/reduced,none,60,100,88
female,group E,bachelor's degree,free/reduced,completed,44,100,86
male,group D,high school,free/reduced,none,37,90,90
male,group B,associate's degree,standard,none,85,72,99
female,group C,high school,free/reduced,none,100,81,90
female,group A,high school,free/reduced,none,100,77,87
male,group B,high school,standard,completed,87,98,95
female,group C,some high school,free/reduced,none,94,100,70
female,group D,some high school,standard,none,83,77,88
female,group B,some college,free/reduced,none,65,66,100
male,group E,bachelor's degree,standard,completed,100,36,100
female,group B,high school,free/reduced,none,92,89,100
female,group D,associate's degree,standard,none,78,76,96
male,group E,associate's degree,free/reduced,completed,74,100,97
male,group D,high school,free/reduced,none,100,70,97
male,group C,master's degree,free/reduced,none,53,95,87
female,group C,high school,standard,completed,74,100,100
female,group D,some high school,standard,none,100,100,78
female,group D,some high school,standard,none,100,61,92
female,group A,bachelor's degree,standard,none,94,68,66
female,group D,some college,standard,none,87,97,100
male,group C,some college,free/reduced,none,78,98,70
female,group C,some college,free/reduced,none,88,97,89
female,group B,associate's degree,free/reduced,completed,79,80,42
male,group B,associate's degree,standard,none,77,100,72
male,group B,master's degree,free/reduced,none,100,78,38
male,group A,some high school,free/reduced,completed,94,67,100
male,group C,associate's degree,standard,none,93,84,98
male,group D,associate's degree,free/reduced,none,100,89,71
female,group E,some high school,free/reduced,completed,75,100,52
female,group B,bachelor's degree,free/reduced,none,66,91,96
female,group E,master's degree,standard,completed,85,71,100
female,group C,some college,standard,completed,100,83,75
male,group C,bachelor's degree,free/reduced,completed,100,97,89
